label_bullying	text_message
1	 yes.. a she-wolf in love  is it even possible? Which team do we root for now? I'm a faithless whore - struck by Amor
1	don't you hate yogurt! When you do recover from hating yogurt  go to Trader Joe's  get the Greek style kind  it's fantastic!
1	Stop it! I keep thinking you're going to say he's here! Now I'm waiting vicariously through you! Dammit! I hate waiting for babies!
1	ohhhh like that... well then shit girl  u shud be pissed. AAAND... u needa tell the BF his own blood is using his ass!
1	lol tell her to go sit her ass down somewhere lol
1	I hate when I see people doing that. I am with you on that one. Why do people think that is okay?!
1	I have no clue what I've stumbled upon  but I laughed my ass off... you might too: http://is.gd/a8cz
1	Oooh  I'm so going there this weekend!! I just hate malls at Xmas time. Bah.
1	oooh  I wish I could! but then I have to shave my widow's peak to get them to hang right. And what a bitch to grow back! LOL
1	ugh  I KNOW -- there isn't one!! And I hate when I go into a post  and click it -- it just opens the jpg! YUCK!
1	I imagine. Another thing  every time I open the Reader  my subscription folders are ALL open. I hate that too.
1	I jokingly remarked to my man that I was an "internet whore " he thought it meant that I was a porn star. LOL He doesn't get it.
1	Agreed. Fuck Twitter Grader and all it's kin.
1	The JVC (LCD) Reference Monitor I have is  in a word  awe-fucking-some. :)  It's great  accurate and as good as it gets. It's ~ $4k
1	fat ol santa may eat a cookie  but he will also touch the youngest while they sleep.
1	Ew :( That sucks! I'm sorry.
1	you said fuck everyone!
1	okay. Fuck me. Way to start the new year.
1	well if u looking for more sex  watch the fat boy freaking his pillow thats now playing. Ewwwwwww!!!!
1	some retarded oracle peoplesoft login thing keeps coming up on my enrolment cart page and i don't know what the fuck is going on!
1	ripping off Emo Phillips + ba-dum-bum jokes wouldn't get my vote even if i was the web-voter type.
1	that would be nice  too.  because i hate feeling violated every month with no payoff.
1	I do? Damn! But it's FOUR hours! After an hour + of plane ride!
1	I hate math really do!but will be happy as well when I finish university!
1	"don't hate me cuz i'm beautiful." jk. you're probably too young to have seen that commercial. HA. what's wrong  chippers??
1	 We're having a BAD ASS gathering in May  you should come. Of course  the best part is the hanging out downtown after. :)
1	kicks dons ass. *HUGS*
1	ass balls... lmfao.
1	It's not weird you hate that. Me  too but sometiimes the list gets a little unwieldy.
1	#Paypal sucks. Someone is using my identity there and they refuse to do ANYTHING about it.
1	aw man  that sucks!
1	freak passing shower. was walking by  then suddenly a few big drops came down. thought  oh shit  and ducked in just as it poured.
1	omgomgomg those shoes with the little flower holy fuck i want them
1	Ugh. Half the time people pick up "Free stuff" from Craigslist they're driving a luxury car. Heh. HATE them.
1	damn  i'm trying to watch a movie...the tweets are going off the huck. :P lol just kidding  don't get pissed alright? ?:D:D:Dlololol
1	damn you have really become an ordinary man... man that sucks ass!!! lol :P
1	how fucking sad is the OVA of Samurai X...i didn't want to watch that.. fuck i almost cried.. lol :P jk
1	I HATE rain..wud rather the snow..crazy I kno..lol
1	got it .. and I have read that! Gonna re-read tho..Im stuck and have been for a while..sucks! Thx for help--love ur stuff.
1	might install now that you've acted as my guinea pig :D
1	any workplace where that isn't safe needs to harden the fuck up :p
1	that sucks *hugs* :(
1	probably not but who the fuck knows what's going on with this show anymore.
1	k im hella boredddddddd hurry the fuck up i saw my bro playing it  game looks sick
1	omg me too! The holidays need to end now plz. Ppl are soo mean and nothing is jolly or holly! It sucks!
1	Damn that's a lot of money for tickets! I guess her little girl only turns 16 once though. :-)
1	i am going to work on a grassroots gay rights project that will involve the communities of color.
1	suntem dar ne gandem cum sa gasim o mascota care sa o putem scoate din dulap cand vrem sa acuzam pe cineva pt nenorocul nostru
1	what do you use then? cuz I hate Itunes
1	Have you heard any J-Fish songs. if you want a sneek peak I can send you a few songs =) I have all his CD's I'm a J-Fish freak lol
1	  haha  exactly!  And I love YOUR new picture! I was wondering when you were going to use this cute ass picture! I love it!
1	I like to look at it as "meeting their needs" not necessarily "kissing ass"... although if you can do both - do!
1	Damn iPhone made my Brad & Angelina pick blurry!  http://twitpic.com/rddb
1	in the lab...all damn day  i had soooo much work to do:(
1	well lady  I'm all for u comin here from frisco to hunt my ass down;)
1	fuck 'em
1	I just giggled out loud because my dyslexic ass just read "My fluffy ass was rubbing off"
1	whaha ja maar het is zon raar idee dat ze dat lezen xD en dat BOB FUCKING BRYAR iets tegen me 'gezegt' heeft xD je moet vragen o
1	weekend ofzo? 3) I still hate twitter 4) I love Gerard he's writing umbrella academy but I still haven't read it yet -shame on me
1	I bet we are freezing more than you are. The North sucks. Ugh!
1	That sucks. I was actually a guest on there! My first time on the radio.
1	That sucks. Are you alright?
1	DAMN! I'll wait a month before I send mine for a critique! LOL
1	@EightysBaby man..... fuck the lakers
1	yeah  most people just think i'm a bitch cuz i got that screwy sarcastic sense of humor that tends to tick people off? my username?
1	Dude. That "Sleeps with Angels" song can straight up have my ass bawling. I also love the song "Hey Hey  My My" and Harvest Moon
1	...i love my job and would hate to miss it...I'm depended upon and especially this week I'm needed for our toddlers parties
1	hahaha. once years ago when he was sleeping I applied some to his lips. I hate it when guys hve better lips 4 lipstick than me
1	all that I know of is the Revenge vinyl. u? and sorry for delayed answer  my internet sucks and trips out
1	The 401 always sucks between Cobourg and Kingston. I'll be doing that joyous trek on Boxing Day to visit the relatives.
1	HAPPY FUCKING BDAY YOU OLD MAN!!!!!! &lt;3333333333 CELEBRATE TONIGHT WITH A TALL COLD ONE :) wooo!
1	HAHAHHAHAAHHAHAHA LULZ   @Mod_Alex  your STILL a cunt!!!!! hahahahahahahah lulz lulz lulz lulz lulz
1	UNNNGGGG if he used that fucking word i'm never saying Epic Fail ever again..ooo i'd like to give him a sock in th..NEVERMIND!!
1	hahaha honestly i fucking CRACK up on shit like that ppl need to srsly LIGHTEN up &lt;3333 ya
1	i hope theirs LOTS of cursing in that video... oh wait we cant fucking curse ANYMORE baaaaahhhhh DAM THEM
1	FUCK YOU!!!!! I'M DIVORCING UR FUCKING ASS!!!!! HMP!!!
1	paaaaaaaarrrtttyyyy!!!!!!!! wait no... fuck it.... move over I'M MOVING IN!!!! HAHA!
1	psshhh!! your on the WRONG side of SHUT THE FUCK UP!
1	that video made me angry & want to PUNCH Shirley Phelps Roeper IN THE FUCKING FACE!!!! MAN I HOPE THEY DIE! SUCH HATE! UNG
1	did he really???!!!! OH FUCK OK I TAKE BACK ON DAN MARINO IM SORRY!!!! OK I BLAME ROMO AGAIN! AND WHITTEN! i'm through with them!
1	i SENT it!!!!!!!! u'll prob get it in like a billion years since cingular SUCKS!!!!
1	guess who made a fucking surprise in my dreams last night you butthead!!! thanks to you Martha Stewert loves my dreams! baaah
1	Coat Rack Contest in the Fab Lab. I hate winter  but this would help channel emotions into something constructive.
1	Santa Cycle Rampage Ride starts at 10:30 at the Fat Abbey Bier Cafe (Juneau and Water). Bring your best red and white costume.
1	Are you trying to say the saran wrap  bacon fat  and rubber bands I currently use don't count as REAL gloves?
1	nerd!
1	omfgshz. i hate lemonbars with a DEEP passion  too!
1	Hate to say  but John's dad was a major OB/GYN (Yeah  nightmare for me ) and he holds out that there are no flu positives:)
1	damn! Putting my chocolate cake to shame.
1	LOL! Lullabot is my employer. A group of fun  nice people kicking major Drupal ass all over the world. :-)
1	gay man
1	 let me know if you want a co-pilot tonight to keep your ass awake!
1	 Josh needs medication. Stat. Can i kick his ass for you now?
1	 lets fucking go tonight... you know you want to! Or at least hang out. I fucking hate being alone sometimes too.
1	you are welcome to spend the night any time... but next time you steal the covers  I'm gonna cunt punt you. Not really. :)
1	just to clarify-  not really to the cunt punting... but really to the you being welcome to come over anytime!
1	I will kick that pirate's ass if he got married again. Just sayin'
1	That it's that rare of a sentence is sorta depressing.  Especially in light of @mariannemancusi 's "Loser Cam" Xmas gift to me
1	i hope singing along- i'd hate to think i'm torturing poor little Pixel!
1	damn right it should be  horrible stuff YUK!
1	hate to tell you but it only gets worse  we're at 1440 in the UK and all my office wants to jump out the window!
1	so do i! especially rocket. I hate celery though
1	I saw that. what's his name! In so far as the fat bastard - what?!
1	Noooo  this is not caffeine. This is IT! Let's kick ass and then CELEBRATE! C'MON  girlie. We got it goin' ON!
1	Don't you hate that? I *always* recognize commercial voices and am all like  Gene Hackman? Lowe's? Really? OMG!
1	And by no one I assume you are including me...damn.
1	My sound is being persnickety so I can't catch up on the vlog until I reboot  which I'm too damn lazy to do now. But tomorrow...
1	I always thought of him as Hermy  the wannabe dentist.
1	Me  too. Now I'm dragging my mature ass off to BED! G'night hawt girlie! Woot!
1	fuck you  merten.
1	you should probably reattach your fucking ass for you have laughed it off.
1	That sucks - at least I have my iPod. Still  least I'm not alone! :D
1	Hot damn  champ right here! Had the old school TT shell helmet on for the whole trip. Backwards even! Huoooooooah!
1	Piss off. ;)
1	Have you seen Bitch magazine's article about twilight? about "absitence porn" http://is.gd/d2pt
1	thats what i am saying...they need to pay me.thats m*ttaf*cking free promotion. ungrateful ass people.
1	heh! ping me if you do come down to gay paris. We can interview eachother on the red carpet :)
1	I'm with you man. Here I am on Twitter at 20 to 6 in the morn  damn.
1	Oh  hey  that's good! Makes much more sense than what I had floating around in my head. :) (1001 uses for goose fat...)
1	Sony Vegas = fucking amazing! :D
1	stop stealing my schtick  whore!
1	 Depends. Will you sit there and hate yourself? ;) Would you be able to do a half day?
1	You tell them to Fuck Off. They'll listen
1	I've noticed he can't spell much beyond NOM and BARK ... sucks for him there's only one K and two Bs in Scrabble.
1	Neat. Damn PS3. Maybe I can convince mom that dad's ps2 needs an upgrade for Xmas.
1	That doesn't sound nice at all. As somebody who was made redundant with one day to trade last year with Swatch  I know it sucks!
1	I dunno  did you offer me any of that fuck-ton of beer in your fridge on Saturday? NO
1	You're quite right. I withdraw my aggressive commenting. Fuck-ton should be more widely used.
1	basically we agreed that you/http://lofistl.com are awesome/bad ass. Not gonna lie  i brought you up! ;)
1	I *thought* you'd be preparing! Best of luck - what a bad ass opportunity for you.
1	gav that just sucks! - u ok? i think the brakes would be best to stay on for now!!
1	I don't know about that... Drew's ass is pretty tiny.  :)  Knees work too... except Drew's knees don't work...
1	Uh... yeah.  Joe and I have been wondering what all the fuss was about.  Put your ass in it  make sure it's tight.. done.
1	ha ha loser :)
1	I can share my gay boyfriend. He just left. Its 1 in the morning. You totally coulda had him from 9 to 1! Ill keep first shift
1	i update from my phone a lot  you can add twitter as a contact. damn bsa is getting all high tech.
1	 & @karkar  I hate Walmart anymore. I'm gonna have to start taking my own cart with spikes and barbed wire. Maybe flamethrowers.
1	I hate being behind those slow as plows. In a storm  it's nice to be on the plowed road  but I hate going that slow. Ugh.
1	or moonlight and dryness. Damn that 5am wakeup.
1	welcome to my world: you're sick  some people think you're funny  others hate you  nobody wants to suck your cock.
1	I'm jealous - I get all emo when I lack the season of all natures  sleep. :-)
1	Considering half of my fucking company has been laid off this morning  "MY BAD DAWG" might be appropriate
1	this job would be great if it wasnt for the fucking customers
1	HOLY FUCKING SHIT!!!!!!!!!!
1	I hate having to work ALL the time :)
1	I would have laughed so damn hard.
1	Damn! I need 2 get my pole game where that chicks is....um  but 1st Ima need SOME pole game 2 start with! LMAO!
1	 i kicked ur ass on balloono A.K.A the bommer man thing i was lameguest(bunch of numbers)
1	aww damn now u know how much your Christmas present was *sobs*
1	I like some of the features it has over Twitteriffic. But it takes up way too much screen real estate. And AIR sucks.
1	fuck...  lemme know if you'd like to work at criagslist
1	and leave ur ass hardly call until they want to re up on your ass. Sometimes they dont even stay 15 min & out!
1	ditto bitch!
1	Fuck mod_Ella.....http://tinyurl.com/5hdbje
1	who are you? oh uhmmmm HAPPY BIRTHDAY YOU FRENCH WHORE! @ClarissssssA Bed time last time im telling you &lt;33333333 gots thats  ...
1	I read WP as WordPress but damn that is hilarious.
1	Ah  so it was tough to hear about over and over... That sucks man. Sure its been tough.
1	um  coz you're awesome? and on another note...yo gabba gabba is fucking disturbing
1	*giggles and cuddles* Its some kids show...that is disturbing as FUCK.
1	Isn't any way you file taxes the gay way?
1	My problem is that bankers and investors have taken risks regardless of being told how bad things could fuck up.
1	thx for the well wishes lisa! i hate taking meds  so i'm all for fast healing:)
1	and that makes you feel like "lifes a bitch"...  well in my opinion anyway :P
1	and cant expect too much he was recording til 2wks ago!! too damn shame when ppl just rush to make an album these days!
1	I'M SO SORRY IF YOU THINK MY TRACKSUIT IS GAY. VICTORY. VENGEANCE. FOR MY STONE CHAMBER AND MY SWORD. MY SWOOOOOOORD!1
1	Ugh. Probably the same brain-deficient retard who stole my name on Youtube  Gaia  and all the faggy sites. How old is she?
1	lenee  that bo*o ass incense you gave me smells like an episcopalian funeral. lol! choked out saturday night  etc.
1	Be prepared for Toro to be a comple ass...
1	Fukin sun's blinding.... Reflecting off my damn phone screen
1	jealous! I will still hug u  lick ur face off  grab ur ass  and dry hump u a little bit when I c u.  Whatever!
1	((((((((((HUGS)))))))))) I love you tons and life totally sucks right now! I'm in it with you! LOL! xoxo Karen
1	HAIR PRODUCTS? I hear Hair Products?? lol i hear your getting beat up us girls do stick together...against them bad ass boys
1	hey you know wat wud b funny? to find out who started tht lil cheap ass lie tht if u roll ur eyez they'll get stuck like tht! rndm
1	damn your Jedi mind tricks!
1	lol at zach telling us google is evil and the translator on msn is fucking prime.
1	If you guys are having the problem that pages aren't fucking loading  then I'm having the same problems too.
1	drawing a blank... damn! will have to watch it again now... oh well...
1	the only thing I hate about Nikon is the dumb Ashton Kutcher ads they run.
1	be careful! Hood pigeons don't give a FUCK and pack heat! I've been robbed by them on countless occasions!
1	you smell like the insides of a beluga whale's forehead
1	dude so weird  i feel like good will stole one of my best friends too  Damn the man
1	makes you feel cheap doesn't it.  I hate that clients use these things...
1	that sucks.  I do both at my work  which is a pain the rear-end too  because everyone thinks they're designers ;)
1	damn work fire wall. can't go to myspace. :(
1	that sucks that the internet is being twitchy. Hope it works soon. :(
1	yeah. subconscious sucks sometimes. always telling me what I'm doing is wrong. Most of the time it's not. :)
1	man  that sucks. need any more balls kicked? i'll do it!
1	ah damn man! Good Luck!! You can do eeeeit!!!
1	Yvonne that's a french ass name Yvonne.  My little cwasont .
1	I still think you should be prouder of the "Fuck fuck fuck!" but "Rock!" is pretty good. When will you be teaching her "FUCK YEAH"?
1	Damn  tough call  but I'd have to say toddlers.
1	I'm at a high school that I fucken hate. I can't stand these people  but my sister has a concert thing so I have to be here
1	oh no!! that sucks!
1	oh bugger at car screaming.. that sucks.... glad to hear the rest was all good
1	Who would be ur premiere Ultimate Dumb Ass?
1	except now they have his crazy ass son to deal with  probably.
1	oh! I saw the ex earlier. Asked if I "fancied a fuck" before he left the hospital. I politely declined.
1	we all fucking know better.
1	haha cunt.
1	I hate him.
1	damn your phone....SEVEn SEEEVEEEENNN
1	I especially hate it when they make me lift up my feet to sweep under my desk. Sigh.
1	it sounded a lot like that  actually. Fucking Hagrid.
1	you ass. Yay Walmart!
1	Definitely. I hate crowds. Angry  out of control crowds. I would rather have a root canal (and I've hd one or two)
1	damn -- http://tinyurl.com/7b7nze
1	that's why I throw a hard ice grill at him...no words...get the ticket and get the fuck out cause I've never had luck
1	Fuck you Ian  I know you're using a joke book!
1	Honey  we all hate long division.  Look for things to hate that make your personal hate list special and distinctive.
1	whaaaaat! Who the fuck??
1	Not really. Atlantis was okay. Old Star Gate on now. Was about to watch Numbers. Might do Sudoku instead unless u ready u fuck :)
1	I meant ready 2 fuck:) lol Hope u have something wild and freaky in mind. I'm bored :)
1	My pussy remembers what u do! Lol :)
1	 NO NO NO NO NO I HATE YOU.
1	yep...that whole damn mixtape gets me hype lol
1	Damn Girl! Aww  that'll be cake at the rate YOU are chalking them up. Nice seasonal pic and awesome tweets btw.
1	you're assuming they can presently afford them?  leverage is a bitch.
1	please get the fuck out of my house
1	damn missing coffeeclub again. And this time really could have used a coffee ;-)
1	*looks at who is following me on twitter then remembers i dont care* OMG such a fag.
1	if i get scared ill be sure to throw u in the way so u shiver in terror and piss ur pants like u already did
1	bahahaha i love you. and ugh i wish i was on my way to va with @heyheatherr fuck the weatherr.
1	they look SO dumb. and omg i hate cassidee. ugh. just ask @applicantjan LOL ;)
1	You're a pig  you have a curly tail  for crying out loud!!! And you dare laugh at mine???
1	Welkom ! Dat Apple freak deed me besluiten je maar te volgen :)
1	too right XD Gordon Brown can officially kiss my ass! Freak!
1	:( PS3's are fantastic devices. Kicks XBOX's ass :D
1	that SUCKS.
1	holy jebus yes. that'll do just fine. fuck I love twitter. free chicken!
1	DAMN tootin'? Seriously? I've heard DARN tootin' and even DERN tootin'  but not DAMN tootin'! you kicked it up a notch.
1	that sucks;{
1	i still feel bad. I woke up at 2 am and was like fuck! Then i saw that carly called
1	makes sense and glad that it's shifting (even if geologic).  hate that kind of snobbery.
1	Charisma Carpenter is a CUNT.  I also told her.
1	Damn straight I am!  I want to be 50ft!  I also want to play Barbarella.  I'd be much better than Rose McGowan.
1	Oh no. I hate that!
1	you said "sucks" and I said why does it suck? LOL
1	I'm 1/2 with that  as a Realtor  my other 7/8ths would like 2 C stimulus 4 the housing market.  Damn'd if you do  Damn'd...
1	Time's running out for them.  The Cboys will pull it off.  Looks damn cold.
1	Pretenders come to mind! Damn.
1	I thought the same thing  he should have just hauled ass.
1	lmao  a grown ass man having brunch is even gaaaaayer!
1	I just read ass pet a cat.  Adam...that's just wrong.  :P
1	....i make an ass out of my self * sad blushy face*
1	aww that sucks man. you've learned a lesson for your kids... leave'em in the cold or spare key under the poinsetta pot
1	try fuck.
1	nigga I'm DYING over here reading this sweeney interview. "anybody that aint me is a bitch". CLASSIC
1	Well damn  that means you working wit something!  Lol..
1	LOL- I know how much u hate traffic- just know it was 10 times worse last night :)
1	fashion parade. (damn sneaky mousepad enter key thing.)
1	Damn it  how do you ALWAYS post the cool links first? :-) (Catching up on today's tweets.)
1	I HATE that. I have a rhomboid  almost triangular 'washcloth' from learning bark sedge stitch. I use it to scrub the bathroom.
1	I haven't started mine yet and don't know that it's happening. I'm a card freak  though  so probably I will send something.
1	bad mood. i think its bedtime. i hate alcohol it ruins everything. :( hey what u doin 2night? x
1	But surely  i need to improve on the digestive front. Ain't any fat panda :P
1	damn I can't believe all that happen to her hair. I always thought it was simple 2 straighten natural hair
1	ham stands 4 hot ass mess
1	yeah tneezy gonna hate it... @tneezy sorry boo u 1 day late!
1	- Do you HATE Cleo!?  Let her win for once  you're breaking my heart!  ;)
1	- More DnD podcasts!?  Fuck YEAH!
1	you dont need a big fat spirit animal to be embarassed...
1	http://twitpic.com/py9p - HER ass is on top
1	http://twitpic.com/pyb6 - is a very naughty panda  always has her ass up in the air.
1	I iz calm now - cept I can't figure out how to properly edit my wordpress templates. NERD ALERT NERD ALERT.
1	DM. damn.
1	ignorance is my guess - but this could very well turn into a nerd rant - and that would get @amberto all worked up
1	Predictability Sucks!   WHUUP! (not being predictable)  Kev
1	I HATE IT when that happens! Usually when I'm in a hurry :-/
1	Damn I also like Ferrero Rocher dark chocolate version.  They induce the zits on my chin :'(
1	Thanks! I'm not familiar w/ the "nerd heard" language. You should add #NH  so I can say #WUW #NH @craigsanaotmy!
1	btw sir you are a ASS ty nuf said
1	been here more then a hour just to get my vegas shit back damn slow service shiat
1	45 windows and only 12 open and about 30 people on break I mean I want 23 a hour to do not a damn thing
1	1) i can't stop laughing at how's the meows sound like cat o-face screams. 2) ugh  so bummed i missed out. another gay? (:
1	the boy i'm talking to is a ravens fan. every time he ends a text with "fucking bitches " i can assume that they're losing.
1	Haha no  I mean that I love the money & my coworkers  but hate how much time the jobs take up. It is fun to hate them though.
1	and i look emo too cause i'm wearing like all black and shit and my chains are hanging out XD i need guyliner
1	i had eyeliner on once but it kept smearing cause i'd fuck with it too much
1	Damn dog  didnt call them like I said to? Well I is working till around 9ish
1	How the hell do we get in these money situations? Sometimes I just feel like saying fuck it and have them come for my car.
1	Like Zebra man said in rock n roll parking lot. LIFE SUCKS SHIT!
1	Way to go loser  how does it feel to be an inanimate objects bitch? Must feel terrible to NEED something to be normal. Shame on you!
1	Maybe  I would have to stare at your face for awhile while I do it  that would be gay..and weird...and creepy...sort of
1	I want to see a picture of you right before you decided to shave your head. That would kick ass  especially if you are crying.
1	well clean the damn floor!
1	I have news 4 you this whole month is going 2 suck ass  I hope u like banquets n ramen cause thats whats on the menu this month :(
1	gahhhhhh....I hate them. HATE THEM. They come in on the pipes and through the heating vents to keep warm. BOOOOO.
1	I've never seen Wall-e. Yes  it's a hole  I know  but that doesn't mean you're not a huge nerd.
1	That sucks. But what kind of parent buys a toy because it's HOT? What about the kids' personality and taste?
1	Hey  don't hate on NC.  They got bought out by PNC and alot of people are losing their jobs.  Cleveland has a sad face...
1	http://tinyurl.com/6dunlq  hate me for it later  but it's not bad
1	HAHA  that did brighten my day considerably.  How about on the one day of Christmas my broke ass got my gf gift cert to Chili's
1	damn  I'm moving south.  Cleveland has it for 1.69/gal
1	- Damn... now  I'm bummed I missed... I'll be at the next one fo sheez...
1	 hmm didnt even know they existed...no wonder i feel like a complete retard when i cut stuff with a scissor
1	Laser treatment for pimples? Meh. Metrosexual a.k.a gay pride! Hahaha!
1	damn oh if only he could fly he could take me to his gaff(house) then
1	Wow u in love wit her? U gay 4 her?
1	no im definately a bigger nerd than you.
1	you are sucha nerd! Love it!!! V(^_^) haha
1	if I ever fall alseep with them on  I wake up with the off. Hate them.
1	? Text me bitch!!! :)
1	People are so fucking pathetic.  CHILDREN! Ughh~
1	that's ri god damn dick ulouse! Tasty though. Haha
1	that sucks :(
1	psh bitch I'm at work running 2 trains with a 70 minute wait stupid kids and dumber parents I don't wanna hear it
1	it's cos we're old now. sucks.
1	 ....you gone wind up fucking her (is that what u wanna do  shawty)
1	yeah fuck it kill um all!
1	!!!!!!!!!!! FUCK YEAH YOU DID. &lt;3 &lt;3 &lt;3
1	you know fuck it I'm doing "Jew-Boy money"
1	you know what  fuck it I'm doing "Jew-Boy money"
1	Love You  Man  Not in Gay Way or Anything :)
1	I love you the way @MattBacak loves me  not in a gay way or anything :)
1	I'm all about peace n positivity  but sometimes you gotta give a little kid an ass whoopin' !
1	yo why u always tweetin' about boy problems ?? Fuck nikkas  get money  stay focused son!!! I know you a Hustla & Hard worker!!
1	trust me dog I dont even FOCUS on females I'm so focused I got NO time for these broads the opposite sex will fuck a persons head up
1	that's what I was JUST tellin' myself !! Hahaha I said "Fuck it Kel  just DO IT and get it DONE !!" But I complain the whole way
1	These fuckin FOOLISH ass atheletes !!! 35 mill down the drain    not to mention a great Giants season..WHY ?!?!?!?!
1	because like everything you do  its ASS Backwards !!!!
1	I have no idea why I live here. It sucks in the winter.
1	I hate you sometimes. lol
1	I don't hate you all the time. Just sometimes. Not enough to unfollow and block you. lol
1	so do I! But its the task of getting off my ass and going to get it. Gahh
1	YES!! she'll call me and be like get your ass out of bed and then she'll name a list of bs for me to do
1	 OMG that sucks! D:
1	Devil's AssMartini on Scottsdale and Gay  I mean Shea
1	i hate this this sucks butthole im so mad im pissed i told that person not to tell
1	I guess everything's alright but I hate this still.
1	yikes. That sucks. Sorry to hear that.
1	Haha  damn him indeed
1	Long enough to know you're an ass! You could see that jellyfish shit coming though..
1	I get your tweets on my phone and my ass was just vibrating like crazy lmao
1	ah sucks  maybe Redcliffe then  I guess it depends on what time I get up tomorrow haha
1	that sucks :-(
1	that really sucks :-( I could have recommended you an amazing chiropractor!
1	less drugz mo sleep bitch!
1	@Kimber_Regator You guys are in the same fucking house and using twitter to talk.
1	I fucking hate Rachel Ray.
1	I haven't been online all day  whore.  Trust me... one post from me is going to be more than you want at your house.
1	i hate hate hate being snowed in! (how's that for a sum up?)
1	damn! you packin heat!
1	thanks sugar  i get a little sensitive here and there. damn holidaze!
1	i quit heroes. nathan is a fucking douche.
1	careful  soy joy will give you bitch tits!
1	jacob sucks  i hate the werewolves  im with the vampires GRR
1	I blame Alexx for making me put 'I love to say fuck' on my ipod
1	I am slighty mad at perry.  he can lick me ass!!!! loll
1	can you help clue me in on how to connect all facebook etc? thanks for coming last nite hope you didnt hate it lol
1	That's a damn shame  because they don't do veggie burgers. :)
1	THAT WAS THE MOST  MOST BEAUTIFUL CHRISTMAS CARD I HAVE EVER RECEIVED.  I MEAN  DAMN.  80
1	omg who sent you a fuck you letter??
1	Does he have favorite characters? I'd hate to get him the guy he hates :)
1	That sucks... Can you use it on your iphone?
1	I know - I really wanted to go to the show - but I gotta be responsible. I was in class w/all the idiots. I hate them all!
1	Know how you don't smell perfume you use a lot after a while? Same phenomenon w/stink. How else can you explain pig farmers?
1	can I have some?  pizza in NC sucks :)
1	yea school sucks sometimes. thanks bro figured id mess around on here to waste some more time from studyin ha
1	Ummm...was that our little brother's ass? And you dare judge me?
1	The dam @chilis? Is this like the pig under your tree? Have you cracked open the chard already?
1	YES ROCK BAND! Only it hasn't come yet  fucking postman. Totnes was brietastic.
1	FUCK YEAH!
1	yr gay voice =]
1	Oh it's pretty much public knowledge that I hate shaving my legs. Or at least it is now.
1	Stop getting so damn skinny and maybe your pants will fit! =P
1	wow that is damn ridiculous.  I think i will be crossing off dubai for places to visit.
1	Lulz. OK. Internet Explorer sucks.
1	@bagntrash everyone kind of just disappeared after the food  I'm not leaving it there for some jelly-bean givin jack ass to take!
1	I'm just gonna start the emo kids who pretend-to-cut themselves clique. I can be found in the library playing WoW if you need me.
1	mussels? or muscles. Damn web-people.
1	BOOO!!! We missed out on date night. I hate the Tinder Box.
1	I still hate the Tinder Box... It hinders our couple social circle. Thank God the holidays are almost over.
1	Frat boys think "good game" afterward means they aren't gay. Doesn't make 'em str8!
1	~ wholeheartedly agree that NYE music entertainment sucks!
1	yo fuck that dude 4 realz!!! it was allz cuz u  me   "animal" & "marc delicious" were so stupid-ass-rodimus prime fantabibulous!
1	Marc got home ok...but said he might've fuckied his rim up. I told his ass the pierogies & sausage wwere gonna knock him out....
1	u know it was over $1200 2 get that bar replaced. George is gonna take that outta thier ass LOL
1	checked out the link. Holy ass...i think that fairy had seen that vid a million times cuz he was damn close! LOL
1	dude  that kind of sucks.
1	pimping your blog again  but damn funny.  specially including Connex
1	I can't help that you keep looking for gay midget porn on YT. The volume is too loud for you but I like blaring my Celine Deon.
1	holy shit I'm not even taking that class  and I hate it !
1	my lungs are fine  but my legs are like "bitch  your ass is heavy !! let's stop !".
1	that sucks man...
1	You are a Linux whore!
1	you must REALLY hate Christmas then!
1	I listen to a lot of really weird music  and I hate most of what's on the radio  so it's not really for me.
1	I have both now. iPhone camera sucks as well as lack of other things  but email  twitter and apps are good. Big screen is nice.
1	you can do video after jailbreak. But still it's not a patch on the n95 camera. I really hate the iPhone cam.No settings at all!
1	Watching the Biggest Loser. I'm amazed by weight gain or weight loss.These people are losing 5  10 20  30 lbs in one week.Amazing
1	I don't hate you. My last partner was 130 lbs and I got him up to 165 lbs of solid muscle. I hated him 4 looking better than me
1	I hate to keep sending this link.. but you never got back at me.... Whats good.. http://tinyurl.com/6xmnyr
1	gotta hate those fake posers
1	I hate insomnia too. NyQuil works ok. Excedrin PM probably better.
1	@maddow. where is that big gay planet? can I go there now please? someone please fucking segregate me off this rock.
1	No. Being "down" 5lbs is a bad thing when you're a scrawny nerd who's trying to bulk up. :)
1	Hahaha  Testosterone Man!!!  I met Mega Bitch Soccer Mom the other day. She took the time to stop  honk her horn  & flip me off
1	i forgot about the clothes haa. i cant wait to get my ass in2 my skinnys! :) i belive im also getting 2 pairs of pjs. scorreeee!! :L
1	it's emo because you used a razor. An explained joke isn't funny. :(
1	It sucks!!! My kitty (adopted alley cat) only knows how to potty outside  so I was freezing my arse off trying to get it in. LOL
1	WOW what a loser. I hope seth has some good male role models in his life.
1	I spent all last week with that damn song in my head. :)
1	what an ass - who the hell says things like that. I'd report the fucker
1	True! I hate people who're full of themself! That's one of the reason i love mcr  they're humble and down to earth...
1	WHATTTTT O________O omg.....nahhhh i hate roller coaster and im extremely scared by this shoot......
